clientnum,attrition_flag,gender_F,gender_M,education_level_College,education_level_Doctorate,education_level_Graduate,education_level_High School,education_level_Post-Graduate,education_level_Uneducated,education_level_Unknown,customer_age,dependent_count,months_on_book,total_relationship_count,months_inactive_12_mon,contacts_count_12_mon,credit_limit,total_revolving_bal,total_amt_chng_q4_q1,total_trans_amt,total_trans_ct,total_ct_chng_q4_q1,avg_utilization_ratio
818906208,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.14634146341463417,0.0,0.32558139534883723,0.2,0.3333333333333333,0.3333333333333333,0.8356899058882571,0.5546285260230434,0.648807771563144,0.05614347777654005,0.20155038759689922,0.1999439932791935,0.04824120603015075
711242058,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5365853658536587,0.8,0.5348837209302325,0.0,0.5,0.16666666666666666,0.3151277144420561,1.0,0.22549308213129232,0.006293862092012922,0.046511627906976744,0.06468776253150378,0.2130653266331658
737925558,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.926829268292683,0.0,1.0,0.4000000000000001,0.3333333333333333,0.3333333333333333,0.08451917757280586,0.7520858164481525,0.17221077421254047,0.050629386209201294,0.248062015503876,0.09941192943153178,0.4492462311557789
713094483,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.41463414634146345,0.6000000000000001,0.4418604651162791,0.4000000000000001,0.3333333333333333,0.6666666666666666,0.0892655777155002,0.0,0.22284368560494555,0.23454383424306563,0.5271317829457364,0.22794735368244187,0.0
779032308,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4878048780487806,0.6000000000000001,0.32558139534883723,0.6000000000000001,0.3333333333333333,0.5,0.10658842664393234,0.9201430274135876,0.23344127171033266,0.15311351230923473,0.43410852713178294,0.26351162139456735,0.4693467336683417
720789933,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4878048780487806,0.8,0.4418604651162791,0.2,0.16666666666666666,0.16666666666666666,0.13180178791149327,0.2701628923321414,0.20841919340594642,0.2504734321042665,0.5581395348837209,0.1792215065807897,0.11758793969849246
708684108,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4878048780487806,0.8,0.4883720930232558,0.8,0.5,0.16666666666666666,0.08204016603330946,0.5744934445768772,0.24315572564027083,0.09401804611785675,0.15503875968992248,0.0851302156258751,0.34974874371859294
780237033,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9024390243902439,0.2,0.8372093023255814,0.4000000000000001,0.16666666666666666,0.5,0.05147576766220143,0.7226857369884784,0.14630556373270534,0.05619917567115963,0.19379844961240308,0.1461775413049566,0.5819095477386934
713396358,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.14634146341463417,0.2,0.0,0.8,0.16666666666666666,0.5,0.06408244829598189,0.32419547079856975,0.22667059169855755,0.24217444580594855,0.4728682170542635,0.16185942313077567,0.2301507537688442
717695058,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4878048780487806,1.0,0.5116279069767442,0.4000000000000001,0.16666666666666666,0.5,0.08237271636177851,0.0,0.2187224021195172,0.23576918792469648,0.5116279069767441,0.23914869784374124,0.0
716471508,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6829268292682927,0.4,0.5348837209302325,0.8,0.16666666666666666,0.3333333333333333,0.5570731943272961,0.0,0.173682661171622,0.2127659574468085,0.5658914728682171,0.21450574068888267,0.0
771354633,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7804878048780489,0.2,0.744186046511628,0.8,0.5,0.6666666666666666,0.012567379231325039,0.5880015891934843,0.25110391521931114,0.1538375849392893,0.4883720930232558,0.25791094931391767,0.8020100502512563
720729108,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.14634146341463417,0.0,0.09302325581395349,0.0,0.3333333333333333,0.16666666666666666,0.09089809750980268,0.42908224076281287,0.24727700912569914,0.2697449036426423,0.5968992248062015,0.21730607672920751,0.24422110552763815
824150733,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.41463414634146345,0.4,0.6046511627906976,0.4000000000000001,0.16666666666666666,0.5,1.0000000000000002,0.7894318633293603,0.19811598469237565,0.8715049571126212,0.8682170542635659,0.23746849621954633,0.05829145728643216
717028158,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6585365853658537,0.6000000000000001,0.7209302325581396,0.4000000000000001,0.3333333333333333,0.5,0.32422750070289047,0.8271752085816448,0.45746246688254344,0.11802383869889718,0.3565891472868217,0.19518342201064126,0.17185929648241205
720616908,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6829268292682927,0.2,0.5348837209302325,0.8,0.16666666666666666,0.3333333333333333,1.0000000000000002,0.0,0.13305858110097146,0.1887044669711485,0.4418604651162791,0.3063567628115374,0.0
773827008,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5121951219512196,0.8,0.6511627906976745,1.0000000000000002,0.3333333333333333,0.3333333333333333,0.02922512750281913,0.611839491458085,0.1380629967618487,0.031023727303107942,0.14728682170542637,0.3447213665639877,0.6432160804020101
713064783,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8292682926829268,0.2,0.813953488372093,0.4000000000000001,0.5,0.6666666666666666,0.11862070216490267,0.8172427493047278,0.2246099499558434,0.20468976272696893,0.5658914728682171,0.21450574068888267,0.385929648241206
779765058,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.41463414634146345,0.4,0.41860465116279066,1.0000000000000002,0.16666666666666666,0.16666666666666666,0.24861764874825035,0.3245927691696464,0.19988224904327348,0.18307897961457056,0.4651162790697674,0.13693643237188463,0.08542713567839195
717797658,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7560975609756099,0.4,0.744186046511628,1.0000000000000002,0.3333333333333333,0.3333333333333333,0.0,0.29400079459674217,0.20547541948778333,0.2472986521109502,0.5968992248062015,0.2612713525623075,0.5165829145728643
789013833,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5853658536585366,0.4,0.5581395348837209,0.8,0.3333333333333333,0.16666666666666666,1.0000000000000002,0.15852205005959474,0.21371798645863996,0.08844825665589841,0.24031007751937986,0.14533744049285915,0.012060301507537688
715253433,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5365853658536587,0.8,0.5813953488372093,0.8,0.3333333333333333,0.5,0.12409266666062033,0.545093365117203,0.21901677951133353,0.2637852289183469,0.5348837209302325,0.22262671520582472,0.24924623115577887
711842508,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.46341463414634154,0.6000000000000001,0.4651162790697675,0.2,0.5,0.5,0.23776441530094297,0.6277314263011522,0.25816897262290256,0.40631614124986076,0.5968992248062015,0.12601512181461777,0.1708542713567839
780998133,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.41463414634146345,0.6000000000000001,0.4883720930232558,0.4000000000000001,0.6666666666666666,0.6666666666666666,0.27516121132968735,0.5915772745331744,0.30291433617898145,0.0807619471983959,0.2713178294573644,0.16998039764771772,0.1417085427135678
717348258,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1707317073170732,0.2,0.18604651162790697,0.6000000000000001,0.16666666666666666,0.5,0.09132134338239964,0.7544696066746126,0.3971151015602002,0.10983624818981844,0.2945736434108527,0.2800336040324839,0.4281407035175879
708174708,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.29268292682926833,0.8,0.32558139534883723,1.0000000000000002,0.3333333333333333,0.6666666666666666,0.1238508118762792,0.5069527214938419,0.1872240211951722,0.0687312019605659,0.21705426356589144,0.25203024362923554,0.2321608040201005
719784708,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5609756097560975,0.0,0.5348837209302325,0.0,0.3333333333333333,0.16666666666666666,0.7692100720424939,0.6646801748112833,0.20341477774506916,0.38314581708811407,0.6124031007751938,0.1495379445533464,0.06231155778894472
712490283,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7073170731707318,0.8,0.6511627906976745,0.6000000000000001,0.5,0.5,0.051929245382841015,1.0,0.44627612599352373,0.08694441350116966,0.2945736434108527,0.21786614393727247,0.8020100502512563
715187733,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.04651162790697677,0.4000000000000001,0.6666666666666666,0.5,0.12170435066525184,0.0,0.20606417427141593,0.10822100924585051,0.2790697674418604,0.1355362643517222,0.0
710863308,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5365853658536587,0.8,0.37209302325581395,1.0000000000000002,0.16666666666666666,0.3333333333333333,0.04467360185260765,0.4266984505363528,0.2278481012658228,0.194385652222346,0.5736434108527132,0.19042285074208906,0.3698492462311557
718368333,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,0.16666666666666666,0.3333333333333333,0.12923208082786894,0.3134684147794994,0.1995878716514572,0.1555642196724964,0.39534883720930236,0.14701764211705406,0.13869346733668342
713047608,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3414634146341463,0.4,0.5348837209302325,1.0000000000000002,0.16666666666666666,0.5,0.02868095423805162,0.799761620977354,0.13217544892552252,0.08933942296981175,0.24031007751937986,0.26659199103892467,0.8472361809045225
710915358,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9024390243902439,0.0,0.9767441860465117,0.8,0.16666666666666666,0.3333333333333333,0.40887667522227966,0.6420341676599126,0.22225493082131292,0.15105269020831014,0.37209302325581395,0.2800336040324839,0.10854271356783919
772879158,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5121951219512196,1.0,0.5813953488372093,0.6000000000000001,0.16666666666666666,0.3333333333333333,0.17893323900996747,0.4247119586809694,0.22667059169855755,0.19009691433663808,0.41860465116279066,0.17950154018482217,0.14572864321608037
768243858,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6829268292682927,0.6000000000000001,0.813953488372093,0.4000000000000001,0.6666666666666666,0.5,0.05591984932446937,1.0,0.24727700912569914,0.12181129553302886,0.2790697674418604,0.12265471856622795,0.7698492462311557
765847383,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5853658536585366,0.2,0.6976744186046512,0.6000000000000001,0.8333333333333333,0.5,0.5901166042379005,0.0,0.22637621430674124,0.21694329954327726,0.5271317829457364,0.19490338840660879,0.0
708082083,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.46341463414634154,0.6000000000000001,0.5348837209302325,0.6000000000000001,0.5,0.5,0.06365920242338494,0.6599125943583631,0.24462761259935237,0.8142475214436895,0.7829457364341085,0.20554466535984317,0.4713567839195979
719112258,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3902439024390244,0.8,0.5116279069767442,0.4000000000000001,0.5,0.5,0.03258086263555205,0.5403257846642828,0.35119222843685605,0.23181463740670605,0.5348837209302325,0.19070288434612154,0.543718592964824
711405333,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6341463414634146,0.6000000000000001,0.6976744186046512,0.8,0.3333333333333333,0.3333333333333333,0.16357546020430686,0.8446563369090186,0.1798645863997645,0.062437339868552974,0.2558139534883721,0.09633155978717445,0.3115577889447236
715500558,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.46341463414634154,0.6000000000000001,0.5348837209302325,0.4000000000000001,0.16666666666666666,0.6666666666666666,0.006007068206072372,0.3075089392133492,0.33146894318516334,0.19995544168430435,0.5271317829457364,0.2800336040324839,0.4753768844221105
721382208,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.29268292682926833,0.4,0.32558139534883723,0.2,0.16666666666666666,0.3333333333333333,0.05144553581415879,1.0,0.23579629084486312,0.7322602205636628,0.8682170542635659,0.22990758891066926,0.8060301507537688
818305008,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.36585365853658536,0.4,0.5348837209302325,1.0000000000000002,0.16666666666666666,0.5,0.29629327311149206,0.546285260230433,0.27671474830733,0.1920463406483235,0.6124031007751938,0.21842621114533745,0.12261306532663316
719449533,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5609756097560975,0.6000000000000001,0.5813953488372093,0.0,0.3333333333333333,0.5,0.03678308951347888,0.9070321811680572,0.2210774212540477,0.10337529241394675,0.3023255813953488,0.13581629795575467,0.8643216080402009
743265108,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2682926829268293,0.8,0.39534883720930236,0.8,0.16666666666666666,0.6666666666666666,0.43829226336776744,0.3285657528804132,0.3193994701206947,0.10844380082432883,0.3023255813953488,0.2917950154018482,0.05226130653266331
795997908,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.24390243902439024,0.4,0.39534883720930236,1.0000000000000002,0.5,0.5,0.4417386940446283,0.5880015891934843,0.3903444215484251,0.14954884705358137,0.3565891472868217,0.22570708485018204,0.09246231155778893
719761458,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7073170731707318,0.8,0.5348837209302325,0.4000000000000001,0.3333333333333333,0.16666666666666666,0.10761630947738207,0.6460071513706793,0.2045922873123344,0.21159630165979726,0.39534883720930236,0.1943433211985438,0.3266331658291457
771730758,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6097560975609756,0.2,0.6046511627906976,0.6000000000000001,0.5,0.3333333333333333,0.1212206410965696,0.0,0.29761554312628785,0.21794586164642976,0.5038759689922481,0.30327639316718,0.0
708689958,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5365853658536587,0.8,0.5348837209302325,0.6000000000000001,0.5,0.3333333333333333,0.029255359350861772,0.6928883591577274,0.20429790992051808,0.2349337195054027,0.6046511627906976,0.19378325399047885,0.728643216080402
802937058,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6585365853658537,0.2,0.7906976744186046,0.4000000000000001,0.5,0.16666666666666666,0.033306426988575395,0.7385776718315454,0.22608183691492495,0.22000668374735435,0.5426356589147286,0.1965835900308037,0.7356783919597989
821521983,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6097560975609756,0.6000000000000001,0.7674418604651162,0.6000000000000001,0.16666666666666666,0.6666666666666666,0.02562753758574509,0.6519666269368296,0.27877539005004415,0.2111507185028406,0.6124031007751938,0.19938392607112854,0.7216080402010049
710211783,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.29268292682926833,0.8,0.3023255813953488,0.4000000000000001,0.3333333333333333,0.3333333333333333,0.0,0.0,0.22873123344127172,0.09658014927035757,0.22480620155038758,0.17502100252030245,0.0
709955958,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.36585365853658536,0.2,0.4651162790697675,0.6000000000000001,0.3333333333333333,0.0,0.20000483709568684,0.4064362336114422,0.22078304386223138,0.15840481229809514,0.2713178294573644,0.2450294035284234,0.12763819095477386
717825033,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5853658536585366,0.0,0.5348837209302325,0.4000000000000001,0.5,0.3333333333333333,0.12109971370439906,0.9928486293206198,0.1377686193700324,0.22162192269132225,0.5426356589147286,0.18678241388966677,0.46130653266331656
716947083,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.14634146341463417,0.6000000000000001,0.5348837209302325,0.2,0.3333333333333333,0.16666666666666666,0.07275898868421929,0.7433452522844657,0.2493376508684133,0.7832794920352011,0.7751937984496123,0.22486698403808458,0.48944723618090447
810789708,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.29268292682926833,0.2,0.4651162790697675,0.6000000000000001,0.3333333333333333,0.16666666666666666,0.02472058214446591,0.0,0.20989108036502796,0.22596635847164975,0.6356589147286821,0.24586950434052085,0.0
713709258,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.41463414634146345,0.6000000000000001,0.4418604651162791,0.4000000000000001,0.5,0.3333333333333333,0.021274151467605064,0.5439014700039729,0.19605534294966148,0.2168876016486577,0.6046511627906976,0.18482217866143938,0.6422110552763819
711473058,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4390243902439025,0.8,0.4418604651162791,1.0000000000000002,0.5,0.3333333333333333,0.3087487945050593,0.5435041716328963,0.16573447159258167,0.1860309680294085,0.41860465116279066,0.15709885186222347,0.11758793969849246
720130233,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5365853658536587,0.4,0.5348837209302325,0.6000000000000001,0.5,0.16666666666666666,0.0061279955982429316,0.0,0.23285251692670003,0.11172997660688427,0.2713178294573644,0.10193223186782413,0.0
709787733,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6829268292682927,0.8,0.813953488372093,0.4000000000000001,0.3333333333333333,0.3333333333333333,0.25046179147885134,0.5192689709972189,0.23638504562849574,0.1956667037985964,0.5116279069767441,0.25203024362923554,0.13467336683417086
827712108,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3902439024390244,1.0,0.5813953488372093,0.8,0.16666666666666666,0.3333333333333333,0.027441448468303424,0.5454906634882797,0.2148954960259052,0.21733318480561437,0.48062015503875966,0.21170540464855783,0.5879396984924622
711746133,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5853658536585366,0.2,0.5581395348837209,0.6000000000000001,0.5,0.3333333333333333,0.940957200772726,0.0,0.2982042979099205,0.48401470424417964,0.5503875968992248,0.24754970596471576,0.0
713281833,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2682926829268293,0.6000000000000001,0.37209302325581395,1.0000000000000002,0.3333333333333333,0.5,0.3673381160116937,1.0,0.2770091256991463,0.4971594073744013,0.5348837209302325,0.2873144777373285,0.185929648241206
710699283,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4878048780487806,0.4,0.34883720930232565,0.0,0.16666666666666666,0.16666666666666666,0.19202362921243016,0.7632101708382996,0.23226376214306743,0.7818313467750919,0.937984496124031,0.17278073368804256,0.24824120603015074
717559533,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5121951219512196,0.6000000000000001,0.6744186046511628,0.0,0.5,0.16666666666666666,1.0000000000000002,0.4612634088200238,0.2178392699440683,0.42787122646763953,0.6976744186046512,0.19462335480257628,0.034170854271356785
715339758,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.926829268292683,0.2,0.5348837209302325,0.4000000000000001,0.5,0.16666666666666666,0.5018396079533946,0.47040127135478743,0.2434501030320871,0.20262894062604433,0.41860465116279066,0.16802016241949033,0.06633165829145729
715140933,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.46341463414634154,0.6000000000000001,0.6046511627906976,0.8,0.3333333333333333,0.6666666666666666,0.6042348772738129,0.5796583234008741,0.3123344127171033,0.17678511752255766,0.3875968992248062,0.15065807896947633,0.06834170854271357
715496058,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.36585365853658536,0.8,0.5348837209302325,0.4000000000000001,0.5,0.5,0.439834087617942,0.0,0.1760376803061525,0.40670602651219784,0.4883720930232558,0.21842621114533745,0.0
789987183,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6585365853658537,0.4,0.744186046511628,0.6000000000000001,0.6666666666666666,0.6666666666666666,0.6201972930403263,0.5208581644815257,0.13040918457462466,0.049181240949092125,0.20930232558139536,0.10361243349201904,0.06030150753768843
717773433,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7560975609756099,0.0,0.744186046511628,1.0000000000000002,0.16666666666666666,0.3333333333333333,0.030525096968652597,0.0,0.17839269944068295,0.2748134120530244,0.6821705426356589,0.16998039764771772,0.0
719876808,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.41463414634146345,0.6000000000000001,0.5348837209302325,0.8,0.3333333333333333,0.5,0.3684264625412287,0.0,0.2737709743891669,0.18781330065723517,0.4031007751937984,0.17698123774852983,0.0
757291008,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4878048780487806,0.8,0.6046511627906976,0.4000000000000001,0.5,0.3333333333333333,1.0000000000000002,0.11481922924116011,0.2796585222254931,0.4697560432215662,0.5116279069767441,0.29515541865023803,0.008040201005025125
713289183,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6585365853658537,0.6000000000000001,0.4651162790697675,1.0000000000000002,0.3333333333333333,0.16666666666666666,0.02469035029642328,0.6543504171632897,0.24963202826022962,0.20831012587724185,0.5116279069767441,0.21478577429291515,0.7336683417085427
789817833,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4390243902439025,1.0,0.4651162790697675,0.4000000000000001,0.5,0.3333333333333333,0.23081109025113597,0.9797377830750894,0.1312923167500736,0.34883591400245073,0.3875968992248062,0.29935592271072525,0.2733668341708543
794160408,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4878048780487806,0.6000000000000001,0.627906976744186,0.0,0.16666666666666666,0.16666666666666666,0.04854327840206545,0.7838696861342869,0.27848101265822783,0.23487802161078314,0.4883720930232558,0.28787454494539344,0.6512562814070352
708753633,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.46341463414634154,0.6000000000000001,0.4418604651162791,0.2,0.16666666666666666,0.16666666666666666,0.0,0.0,0.20959670297321165,0.21900412164420185,0.5193798449612402,0.17866143937272472,0.0
809538783,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5609756097560975,0.2,0.7209302325581396,1.0000000000000002,0.3333333333333333,0.5,0.0,0.42034167659912597,0.1648513394171328,0.19934276484348892,0.48062015503875966,0.22402688322598713,0.7396984924623115
719620983,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.36585365853658536,0.4,0.37209302325581395,1.0000000000000002,0.5,0.0,0.038173754523440274,0.7306317044100119,0.225198704739476,0.2158850395455052,0.5426356589147286,0.21786614393727247,0.6844221105527638
